,500.0,578.9473684210526,657.8947368421052,736.8421052631579,815.7894736842105,894.7368421052631,973.6842105263158,1052.6315789473683,1131.578947368421,1210.5263157894738,1289.4736842105262,1368.421052631579,1447.3684210526317,1526.3157894736842,1605.2631578947369,1684.2105263157894,1763.157894736842,1842.1052631578948,1921.0526315789473,2000.0
500.0,73441.0,70756.0,68644.0,66049.0,61009.0,61009.0,58564.0,59049.0,51529.0,45796.0,49729.0,46656.0,48400.0,42849.0,40804.0,38416.0,38416.0,40000.0,31329.0,40000.0
578.9473684210526,74529.0,69696.0,66049.0,63001.0,61009.0,61504.0,54756.0,56169.0,52900.0,45796.0,47089.0,44100.0,42436.0,43681.0,40000.0,36100.0,36864.0,33489.0,31329.0,30276.0
657.8947368421052,72900.0,69696.0,67600.0,65025.0,59049.0,61504.0,55225.0,53361.0,47961.0,43264.0,46656.0,47089.0,43681.0,38025.0,34225.0,33856.0,32041.0,30625.0,24025.0,25921.0
736.8421052631579,69696.0,68121.0,66564.0,60516.0,63001.0,56644.0,51076.0,53824.0,47089.0,43264.0,40401.0,41616.0,37249.0,36100.0,34225.0,30625.0,31684.0,24964.0,19881.0,25921.0
815.7894736842105,73984.0,66564.0,63504.0,64516.0,58564.0,56169.0,53361.0,48841.0,46656.0,41209.0,42025.0,37249.0,36864.0,34969.0,29584.0,29584.0,29929.0,22201.0,15876.0,20449.0
894.7368421052631,67081.0,67081.0,63001.0,59049.0,57121.0,54289.0,51076.0,46656.0,45369.0,39204.0,42849.0,36481.0,31329.0,26896.0,27225.0,29584.0,23409.0,25281.0,22500.0,23104.0
973.6842105263158,68121.0,63504.0,62001.0,63001.0,55696.0,53824.0,45369.0,46656.0,44521.0,41209.0,39204.0,36481.0,32400.0,32041.0,24025.0,25600.0,21609.0,23409.0,17424.0,15876.0
1052.6315789473683,68121.0,61009.0,62001.0,58564.0,55696.0,50625.0,44521.0,42849.0,42849.0,36864.0,36864.0,27556.0,30976.0,27556.0,26896.0,23409.0,19600.0,17956.0,15129.0,16900.0
1131.578947368421,62500.0,61009.0,60516.0,62001.0,54756.0,49729.0,44521.0,44100.0,37636.0,38416.0,36100.0,30276.0,24649.0,28561.0,21904.0,21609.0,16384.0,14641.0,11025.0,12100.0
1210.5263157894738,59049.0,63001.0,58564.0,55696.0,47524.0,47524.0,41209.0,45369.0,33856.0,35721.0,29241.0,29584.0,28224.0,22500.0,22201.0,16900.0,17689.0,13689.0,7569.0,12996.0
1289.4736842105262,61009.0,63001.0,55225.0,54756.0,46225.0,47524.0,44944.0,40000.0,35344.0,34225.0,28900.0,27556.0,23104.0,23716.0,17956.0,18225.0,15625.0,11025.0,8649.0,9604.0
1368.421052631579,59536.0,58081.0,52441.0,51984.0,44521.0,45369.0,45369.0,38809.0,33124.0,27889.0,28561.0,23716.0,24025.0,20164.0,14884.0,15876.0,16641.0,13225.0,7921.0,8649.0
1447.3684210526317,57121.0,52900.0,53361.0,51076.0,48841.0,43681.0,36100.0,38809.0,28900.0,32041.0,22801.0,23716.0,22801.0,17424.0,14161.0,13225.0,11449.0,8836.0,6241.0,7056.0
1526.3157894736842,53361.0,55225.0,50625.0,49729.0,43681.0,42849.0,36100.0,34596.0,28224.0,29584.0,24649.0,19881.0,16641.0,19044.0,12996.0,11664.0,12100.0,8281.0,5625.0,4624.0
1605.2631578947369,54289.0,51529.0,50176.0,49284.0,41616.0,38809.0,32400.0,37636.0,25921.0,24336.0,22201.0,19600.0,19600.0,14641.0,11449.0,11025.0,8281.0,6724.0,2809.0,2304.0
1684.2105263157894,51076.0,47089.0,44521.0,45796.0,40804.0,35721.0,36100.0,35721.0,25600.0,23716.0,23104.0,18225.0,17689.0,12769.0,11664.0,9604.0,5476.0,5329.0,2025.0,4489.0
1763.157894736842,49729.0,50176.0,48400.0,45796.0,41616.0,37636.0,33489.0,29584.0,22500.0,25600.0,19321.0,19600.0,15376.0,10000.0,10404.0,7744.0,6724.0,3025.0,2116.0,1764.0
1842.1052631578948,47524.0,45796.0,45796.0,40000.0,36864.0,35721.0,28224.0,33856.0,24336.0,24336.0,16384.0,13689.0,12996.0,10816.0,6724.0,6724.0,5625.0,2704.0,1225.0,1024.0
1921.0526315789473,51076.0,43681.0,42025.0,43681.0,34969.0,29584.0,24649.0,28900.0,22500.0,21025.0,18769.0,17956.0,13924.0,9604.0,7225.0,6241.0,4624.0,2916.0,841.0,196.0
2000.0,50176.0,42025.0,40804.0,42436.0,35344.0,34969.0,30625.0,27889.0,24025.0,18225.0,15376.0,13225.0,10201.0,7225.0,6084.0,3844.0,1369.0,1369.0,256.0,289.0
