,500.0,578.9473684210526,657.8947368421052,736.8421052631579,815.7894736842105,894.7368421052631,973.6842105263158,1052.6315789473683,1131.578947368421,1210.5263157894738,1289.4736842105262,1368.421052631579,1447.3684210526317,1526.3157894736842,1605.2631578947369,1684.2105263157894,1763.157894736842,1842.1052631578948,1921.0526315789473,2000.0
500.0,90601.0,85849.0,84681.0,82369.0,73984.0,72900.0,74529.0,69696.0,66049.0,65025.0,57600.0,60025.0,59049.0,55696.0,54289.0,53824.0,50625.0,47089.0,47524.0,46656.0
578.9473684210526,88209.0,86436.0,80656.0,86436.0,73441.0,71289.0,68644.0,69696.0,62500.0,63504.0,57121.0,52900.0,57600.0,56169.0,51984.0,42436.0,51529.0,44944.0,44521.0,44944.0
657.8947368421052,86436.0,86436.0,83521.0,80656.0,73441.0,71824.0,71289.0,67600.0,68121.0,62500.0,55225.0,54756.0,57121.0,49284.0,48400.0,44521.0,46656.0,39601.0,41209.0,39204.0
736.8421052631579,85264.0,84100.0,82944.0,77841.0,72900.0,71289.0,67081.0,65536.0,59536.0,55696.0,51076.0,52441.0,52441.0,53361.0,42849.0,44521.0,44100.0,34969.0,39204.0,32400.0
815.7894736842105,86436.0,83521.0,80089.0,74529.0,68121.0,72900.0,64516.0,65025.0,64009.0,56644.0,57600.0,54289.0,48841.0,47524.0,42436.0,36864.0,40000.0,32761.0,36481.0,36864.0
894.7368421052631,84681.0,81796.0,81225.0,72361.0,66049.0,71289.0,70225.0,64009.0,60516.0,53824.0,54289.0,49284.0,46656.0,42849.0,41209.0,40000.0,35344.0,26896.0,32761.0,31684.0
973.6842105263158,83521.0,79524.0,76176.0,73984.0,66564.0,69696.0,65536.0,57600.0,57600.0,52900.0,50176.0,47524.0,43681.0,40804.0,38809.0,32041.0,32400.0,26244.0,27889.0,27889.0
1052.6315789473683,81796.0,78400.0,75076.0,71289.0,63001.0,63001.0,63504.0,59536.0,55696.0,51984.0,44944.0,46225.0,41616.0,38809.0,37249.0,31684.0,32761.0,26569.0,22201.0,25281.0
1131.578947368421,81796.0,74529.0,70225.0,70225.0,64516.0,64516.0,61009.0,55225.0,45796.0,51529.0,45796.0,42436.0,38809.0,34596.0,33489.0,28224.0,30276.0,26244.0,23409.0,24336.0
1210.5263157894738,82944.0,76176.0,76729.0,69696.0,63001.0,59536.0,64009.0,56644.0,46225.0,45796.0,40804.0,41209.0,38416.0,33856.0,29241.0,27889.0,26244.0,20736.0,16129.0,17161.0
1289.4736842105262,78961.0,79524.0,71824.0,69169.0,63504.0,59536.0,61504.0,52900.0,46656.0,42849.0,40000.0,39204.0,39204.0,34969.0,27889.0,25600.0,23409.0,16129.0,14161.0,14161.0
1368.421052631579,78961.0,75625.0,71289.0,68644.0,63504.0,53361.0,59536.0,47524.0,46656.0,43681.0,40401.0,35344.0,34596.0,28224.0,21609.0,21904.0,21609.0,16129.0,18769.0,13689.0
1447.3684210526317,76176.0,73441.0,67600.0,66564.0,57121.0,52441.0,53824.0,51984.0,40804.0,40804.0,34596.0,35721.0,29929.0,26896.0,25281.0,16129.0,19881.0,13456.0,11449.0,11236.0
1526.3157894736842,72361.0,70756.0,70225.0,60516.0,51529.0,53361.0,52441.0,45796.0,39601.0,36100.0,29584.0,30625.0,28900.0,27889.0,17956.0,17956.0,13924.0,11236.0,10201.0,12544.0
1605.2631578947369,67600.0,69169.0,65025.0,65025.0,51529.0,51076.0,54756.0,44944.0,37636.0,34969.0,30625.0,27889.0,26569.0,25600.0,19321.0,14641.0,14641.0,9409.0,9604.0,8836.0
1684.2105263157894,72900.0,67081.0,65025.0,61009.0,58081.0,50176.0,47961.0,42025.0,35344.0,32041.0,30625.0,23409.0,25600.0,19600.0,19600.0,12100.0,10816.0,7396.0,9025.0,6241.0
1763.157894736842,68644.0,67600.0,64009.0,59049.0,53361.0,47089.0,43681.0,40401.0,35721.0,31684.0,28224.0,25600.0,18769.0,19044.0,14884.0,9216.0,10816.0,6084.0,6241.0,3136.0
1842.1052631578948,65536.0,64009.0,63504.0,55696.0,54756.0,43264.0,43681.0,40000.0,34225.0,29241.0,24964.0,24336.0,19044.0,16641.0,11664.0,9801.0,8836.0,5041.0,6084.0,3025.0
1921.0526315789473,64009.0,59536.0,59049.0,54756.0,51529.0,42436.0,41616.0,37636.0,32761.0,31329.0,24649.0,22201.0,21904.0,19881.0,11236.0,9801.0,7921.0,4356.0,2500.0,1600.0
2000.0,65025.0,62001.0,56169.0,53361.0,47089.0,40401.0,40804.0,36864.0,31684.0,26244.0,18769.0,17689.0,13924.0,15625.0,11449.0,7056.0,5929.0,5041.0,3969.0,784.0
